scenario,year,population,age_0_14,age_15_64,age_65_plus,old_age_dependency,total_dependency,share_65_plus,median_age,births,net_international_migration
NIM 574 mil; fecundidade CBO,2047,351559232.2315483,51810673.65990271,219444312.34499183,80304246.22665381,36.59436208144062,60.20430353139278,22.842309023408845,44.015949800393734,3233131.665352126,574000.0
NIM 574 mil; fecundidade CBO,2048,351370930.0920399,51521237.46988802,219146521.5275268,80703171.09462507,36.82612460927792,60.336074532629304,22.96808420477052,44.2046579051984,3212463.385759848,574000.0
NIM 574 mil; fecundidade CBO,2049,351154376.80929345,51227615.12186608,218874302.9593328,81052458.72809462,37.031509698584536,60.43654831172144,23.08171678353107,44.392728525800855,3192039.1829866236,574000.0
NIM 574 mil; fecundidade CBO,2050,350915968.64899886,50933023.67348134,218472220.43128413,81510724.54423344,37.309422856289835,60.622695167494854,23.22798955489083,44.582792160457636,3173927.8485739217,574000.0
NIM 574 mil; fecundidade CBO,2051,350656835.6879079,50636073.60318778,218033858.51913142,81986903.56558871,37.60283110267241,60.82678078970906,23.38095118115958,44.778454357170595,3153479.758193407,574000.0
NIM 574 mil; fecundidade CBO,2052,350378614.0673139,50331589.19053935,217598418.89495417,82448605.9818204,37.89025968135483,61.02075366478629,23.531289488456213,44.982816318286716,3131628.2923663044,574000.0
NIM 574 mil; fecundidade CBO,2053,350087041.182276,50023147.88830984,217094758.4783164,82969134.81564987,38.21793552143125,61.2600155048161,23.699573264824515,45.18975234455477,3113324.1022990267,574000.0
NIM 574 mil; fecundidade CBO,2054,349784080.97887975,49714411.583648615,216498968.53269428,83570700.86253686,38.60096952374928,61.56385563844274,23.892082403710912,45.38312238706832,3095090.4422091525,574000.0
NIM 574 mil; fecundidade CBO,2055,349471644.94527704,49406959.79981529,215754781.28441352,84309903.86104822,39.07672560447628,61.97631536359535,24.1249626630653,45.56814059182268,3077384.727160383,574000.0
NIM 574 mil; fecundidade CBO,2056,349151420.0112005,49103222.21612096,215011262.3760847,85036935.41899483,39.549991232670116,62.38750293949065,24.355317075974348,45.74627498692643,3060170.8365164995,574000.0
NIM 574 mil; fecundidade CBO,2057,348825498.2067321,48808031.83043298,214308230.04620478,85709236.33009426,39.99344136789118,62.76812987141248,24.57080596765851,45.91641122461132,3044714.3151159408,574000.0
NIM 574 mil; fecundidade CBO,2058,348494312.8365141,48520642.82696198,213633495.15498102,86340174.85457113,40.41509258271294,63.12718779594835,24.775203403412522,46.081682652684385,3029537.201581752,574000.0
NIM 574 mil; fecundidade CBO,2059,348158621.4982024,48242877.04945714,212959479.44368523,86956265.00506009,40.83230539077962,63.48585299311325,24.976048167604855,46.24957267586819,3015560.5034218794,574000.0
NIM 574 mil; fecundidade CBO,2060,347817555.92857325,47973151.492093496,212272446.6635276,87571957.77295217,41.254510017384504,63.854311473545984,25.17755538220609,46.42041252133316,3001792.894907606,574000.0
NIM 574 mil; fecundidade CBO,2061,347470057.1245004,47710547.17028784,211571421.28025243,88188088.67396021,41.68242012097854,64.23298336888021,25.380054155964853,46.59593749103222,2988330.338687345,574000.0
NIM 574 mil; fecundidade CBO,2062,347115315.06754297,47454936.07350074,210814558.27912298,88845820.71491931,42.14406321848302,64.65433786975704,25.595477024006094,46.774983269850765,2975825.6947120856,574000.0
NIM 574 mil; fecundidade CBO,2063,346752196.98490864,47208447.234296195,209922269.48254743,89621480.26806507,42.69269786811067,65.18123486357271,25.845973305243565,46.95300427227375,2964394.958232445,574000.0
NIM 574 mil; fecundidade CBO,2064,346378060.57453465,46970480.191930875,208868146.46046686,90539433.92213696,43.347650398800106,65.83575161859102,26.138905498795125,47.1202078031631,2952648.6832741583,574000.0
NIM 574 mil; fecundidade CBO,2065,345990443.1829246,46738599.70618015,207650171.10398164,91601672.37276289,44.113458652963494,66.62179537028582,26.4752030518754,47.281506786702955,2940728.246891424,574000.0
NIM 574 mil; fecundidade CBO,2066,345587400.289537,46515445.932031415,206426266.99583602,92645687.36166961,44.88076479314449,67.41445035989928,26.808178563237554,47.434835388159726,2929136.5251370594,574000.0
NIM 574 mil; fecundidade CBO,2067,345165907.25351304,46301870.10012934,205414555.6746539,93449481.47872984,45.49311570049589,68.0338114890965,27.0737866964637,47.58072112893918,2917026.0644912026,574000.0
NIM 574 mil; fecundidade CBO,2068,344722654.904852,46093920.884579815,204438218.64514536,94190515.37512684,46.07285076114779,68.61947692041186,27.32356404052547,47.71538683885525,2904488.5930258622,574000.0
NIM 574 mil; fecundidade CBO,2069,344255799.29503715,45892766.42593075,203406074.2805877,94956958.58851865,46.68344292291422,69.24558448542437,27.583256050579354,47.83822015892345,2893196.4002653207,574000.0
NIM 574 mil; fecundidade CBO,2070,343761507.0371345,45697054.56698936,202367183.142232,95697269.32791315,47.28892691096716,69.87018433493971,27.83827373597578,47.974491568844314,2881094.807395103,574000.0
NIM 574 mil; fecundidade CBO,2071,343237120.64600486,45506011.25313829,201294633.20403928,96436476.18882729,47.9081208742788,70.51478977985852,28.09616745628348,48.10310232003143,2868692.1883961996,574000.0
NIM 574 mil; fecundidade CBO,2072,342680723.71627384,45317029.43487144,200155085.5337636,97208608.74763872,48.56664445392814,71.20760274585575,28.367107345122694,48.2185576720624,2855436.263083784,574000.0
NIM 574 mil; fecundidade CBO,2073,342091747.7881313,45129909.246664725,198997245.41217127,97964593.12929529,49.229120195300695,71.90778047182353,28.636935489589185,48.329833919360325,2842235.9228839674,574000.0
NIM 574 mil; fecundidade CBO,2074,341469023.4512957,44942641.5565064,197940918.33762255,98585463.55716683,49.80549973452797,72.51057857014747,28.87098295498193,48.43883803180305,2828208.1022556922,574000.0
NIM 574 mil; fecundidade CBO,2075,340811866.23266035,44755210.57219835,196929525.78389987,99127129.87656206,50.33634721963377,73.06285833778392,29.085586418194556,48.54466400037688,2814368.0614119535,574000.0
NIM 574 mil; fecundidade CBO,2076,340119688.1921249,44567198.51550047,195977643.15210176,99574846.52452263,50.80928871424421,73.55024926396929,29.276413563061762,48.64607563936464,2800381.6141156903,574000.0
NIM 574 mil; fecundidade CBO,2077,339392333.1159351,44377980.035056,195055332.21126556,99959020.86961344,51.24649489784122,73.99797753200471,29.45235089782297,48.74265089598162,2786727.050949282,574000.0
NIM 574 mil; fecundidade CBO,2078,338629267.39126027,44186075.92875134,194119868.63204387,100323322.83046497,51.68112029821575,74.44338375951372,29.626300054728887,48.83530572514025,2772641.372660311,574000.0
NIM 574 mil; fecundidade CBO,2079,337831502.3746586,43992580.86784513,193167148.4865773,100671773.02023612,52.11640478672363,74.8907643051601,29.799403641342508,48.92494553237173,2759327.4080587677,574000.0
NIM 574 mil; fecundidade CBO,2080,336999007.5351224,43797337.272996426,192177570.70271698,101024099.55940896,52.56810104842308,75.3581369058059,29.977565897988626,49.01110384995619,2745667.225926344,574000.0
NIM 574 mil; fecundidade CBO,2081,336133112.56096894,43599969.82965623,191188628.66133353,101344514.06997927,53.00760551481242,75.81229329092909,30.150113238723858,49.095299486594534,2731934.0882703788,574000.0
NIM 574 mil; fecundidade CBO,2082,335236608.7016717,43401964.588649705,190254837.94051522,101579806.17250682,53.391444481567724,76.20398636406097,30.300928817384342,49.17626884204042,2719142.447870419,574000.0
NIM 574 mil; fecundidade CBO,2083,334311067.3488272,43203616.68723322,189349931.84374687,101757518.81784709,53.74045706117192,76.55726838322997,30.437974915042567,49.25367656070441,2706207.328302183,574000.0
NIM 574 mil; fecundidade CBO,2084,333359263.5187754,43004401.878955595,188490401.46920112,101864460.17061868,54.042253280076494,76.85742134367808,30.55696100818914,49.32741814472784,2693949.8583050077,574000.0
NIM 574 mil; fecundidade CBO,2085,332382696.7239306,42805073.049816154,187661076.1016136,101916547.57250085,54.30883680818056,77.11861384827294,30.662410702188385,49.397447252550855,2681641.716509288,574000.0
NIM 574 mil; fecundidade CBO,2086,331383396.18490887,42606275.580282226,186924029.6818823,101853090.92274436,54.48903016700615,77.2823947508919,30.735725475488604,49.464296599729344,2669663.918316824,574000.0
NIM 574 mil; fecundidade CBO,2087,330363187.1809897,42409016.79154217,186092548.95802295,101861621.43142451,54.73707679419316,77.52628411549671,30.83322397408025,49.52839408551494,2657833.2799946223,574000.0
NIM 574 mil; fecundidade CBO,2088,329323237.8762194,42213098.24971743,185280801.86851406,101829337.75798798,54.959465163720495,77.74277451040297,30.920787252875826,49.58950127354604,2645848.7919066097,574000.0
NIM 574 mil; fecundidade CBO,2089,328266586.5407183,42021053.65052551,184521591.68659094,101723941.20360193,55.128475900196854,77.90144965705566,30.98821061125088,49.647000060908816,2635560.840078238,574000.0
NIM 574 mil; fecundidade CBO,2090,327194288.384242,41832657.06544989,183759718.07343838,101601913.2453537,55.29063404676598,78.05550194274944,31.052471529098657,49.70067751498878,2625239.4857940967,574000.0
NIM 574 mil; fecundidade CBO,2091,326107964.75340813,41647926.97338854,182991742.16315833,101468295.61686125,55.44965822905304,78.20911528491001,31.11493940161448,49.75021293968979,2614780.7380116316,574000.0
NIM 574 mil; fecundidade CBO,2092,325009962.6069103,41466782.8084682,182226682.721057,101316497.07738513,55.59915571336777,78.35475999111416,31.173351199675178,49.795283172233944,2604560.3545447974,574000.0
NIM 574 mil; fecundidade CBO,2093,323903187.292719,41290411.87937805,181469481.00076115,101143294.41257982,55.735704899137055,78.48906907457372,31.226396769345225,49.83610818573029,2595103.804451351,574000.0
NIM 574 mil; fecundidade CBO,2094,322790143.94610065,41118288.64026488,180716078.92948037,100955776.37635535,55.864302155288925,78.6172795792348,31.275978610181138,49.87279339543756,2585871.9213250615,574000.0
NIM 574 mil; fecundidade CBO,2095,321672410.3979084,40950359.74117888,179959716.13131577,100762334.52541369,55.99160561683031,78.74689809089578,31.324518755205272,49.90594260187745,2576266.438691648,574000.0
NIM 574 mil; fecundidade CBO,2096,320552615.43989235,40787467.85813874,179203025.16908833,100562122.41266519,56.11630848183454,78.87678801037677,31.371487103502314,49.93589824848304,2567429.449320385,574000.0
NIM 574 mil; fecundidade CBO,2097,319432972.6263644,40629160.60704272,178440405.37100035,100363406.6483213,56.24477619833523,79.01381246148961,31.41923822801936,49.962989254039776,2559084.7679523416,574000.0
NIM 574 mil; fecundidade CBO,2098,318313849.5938944,40474867.09486467,177678395.721191,100160586.77783877,56.371843279702134,79.15169050343378,31.46598456385856,49.98715867195232,2550008.339958655,574000.0
NIM 574 mil; fecundidade CBO,2099,317196351.10763586,40323967.65165082,176920388.71986452,99951994.7361205,56.495464123348924,79.28761823482317,31.51107961585702,50.00849602524945,2540985.4929210925,574000.0
NIM 574 mil; fecundidade CBO,2100,316081939.7843945,40176718.27024784,176167366.24091935,99737855.27322732,56.61539784663061,79.42139144666194,31.55443026617098,50.02764761828919,2532200.1927455096,574000.0
Entrada estrangeira zero; fecundidade Census,2025,341784857.0,58899693.0,218268076.0,64617088.0,29.60446125891539,56.58948539959641,18.905778496792795,39.384881493556044,,
Entrada estrangeira zero; fecundidade Census,2026,341855751.6728822,58349175.67058218,217199850.94329998,66306725.059,30.527979080570073,57.392258875041136,19.396112171442454,39.662237025958056,3677471.617436628,-563091.0
Entrada estrangeira zero; fecundidade Census,2027,341877000.8735446,57831544.442092165,216183813.32612562,67861643.10532682,31.39071425433395,58.14181256845702,19.84972458864756,39.93275548695192,3643509.246707949,-531397.0
Entrada estrangeira zero; fecundidade Census,2028,341842949.86630785,57295519.91868066,215208814.74497613,69338615.202651,32.21922637547059,58.842448099253716,20.283763415266804,40.20619513570269,3609316.225802298,-503697.0
Entrada estrangeira zero; fecundidade Census,2029,341750323.9477924,56734825.72450539,214294394.89277893,70721103.33050817,33.0018446660227,59.47702417451724,20.693792624264464,40.48337494135605,3575026.298241612,-477741.0
Entrada estrangeira zero; fecundidade Census,2030,341594416.76123005,56127427.212675385,213547528.08401728,71919461.46453747,33.67843313842611,59.961775172988474,21.054050633037196,40.76603352195348,3540775.1552176685,-455214.0
Entrada estrangeira zero; fecundidade Census,2031,341370006.95932096,55512776.350087516,212988693.28864396,72868537.32058953,34.21239700355244,60.27611686254804,21.34591084016143,41.05800852495042,3506241.886058026,-436885.0
Entrada estrangeira zero; fecundidade Census,2032,341070874.85731727,54947925.89063119,212469948.54401213,73653000.42267397,34.66513778884693,60.52664256501484,21.594632040477155,41.34088724831558,3470839.257941044,-423481.0
Entrada estrangeira zero; fecundidade Census,2033,340692574.0251456,54404107.59574262,211939077.67615485,74349388.75324813,35.0805474707476,60.75023905960724,21.823014183972383,41.61186453156384,3434271.225358608,-413368.0
Entrada estrangeira zero; fecundidade Census,2034,340234531.5053956,53896545.20852715,211286357.2478474,75051629.04902105,35.521284964453464,61.03005226517621,22.05879242090712,41.87024469627747,3396911.283254234,-403600.0
Entrada estrangeira zero; fecundidade Census,2035,339696714.45349294,53408103.36155236,210475376.40716115,75813234.68477945,36.02000194935867,61.39499083083014,22.31791814847207,42.114764399369605,3359219.077045672,-394153.0
Entrada estrangeira zero; fecundidade Census,2036,339079885.87096095,53004559.210731626,209550249.09043548,76525077.56979384,36.51872422101868,61.81316287752272,22.56845090449156,42.34917589558867,3321160.530083605,-384985.0
Entrada estrangeira zero; fecundidade Census,2037,338384896.9961262,52485624.524325535,208961455.15350756,76937817.31829311,36.819143158135525,61.93651443877121,22.736776375446183,42.576146571180786,3282432.1075230124,-376084.0
Entrada estrangeira zero; fecundidade Census,2038,337613449.42302865,51984615.07391981,208491751.95255262,77137082.39655624,36.997666178233594,61.93132162842626,22.84775163086104,42.796404961941256,3243401.1586484886,-367404.0
Entrada estrangeira zero; fecundidade Census,2039,336768116.2976487,51529742.70117125,208022595.56176797,77215778.03470954,37.118937885659605,61.890161685658086,22.92847045130105,43.01036064654894,3204297.9830238135,-358901.0
Entrada estrangeira zero; fecundidade Census,2040,335851629.6578635,51063357.39038063,207470510.38681808,77317761.88066474,37.26686830649317,61.87921311403986,23.02140440986675,43.22576965518867,3164945.762461521,-350546.0
Entrada estrangeira zero; fecundidade Census,2041,334866426.6456088,50516492.38057489,207024476.78569934,77325457.47933453,37.35087690108146,61.752094170122966,23.091433278012236,43.45269490619697,3125664.6372829266,-343317.0
Entrada estrangeira zero; fecundidade Census,2042,333816607.5812882,49964581.702346906,206458824.80685717,77393201.07208408,37.4860222828865,61.68677114847213,23.184347127857603,43.69297700432499,3086912.712598997,-336236.0
Entrada estrangeira zero; fecundidade Census,2043,332706460.8755553,49408678.372914,205840465.75293946,77457316.74970183,37.629781134808624,61.6331655967428,23.280977635920863,43.947365627715676,3048946.3101901123,-329283.0
Entrada estrangeira zero; fecundidade Census,2044,331541402.3344731,48849854.8425995,205118850.09588444,77572697.39598918,37.81841471894329,61.63380507422475,23.397589818278725,44.222364931699126,3011938.8907335987,-322518.0
Entrada estrangeira zero; fecundidade Census,2045,330327338.35181886,48289562.6292678,204201561.8802415,77836213.84230955,38.11734500246296,61.7653338741584,23.563358161839215,44.49404880310002,2976386.3114800206,-315985.0
Entrada estrangeira zero; fecundidade Census,2046,329070553.1279998,47729797.10502452,203260454.61903697,78080301.40393834,38.413916543816235,61.89600369868489,23.727526107013034,44.75020295871459,2942554.362816705,-309660.0
Entrada estrangeira zero; fecundidade Census,2047,327775228.257648,47172788.380458534,202267112.40608844,78335327.47110105,38.72865269062054,62.05067860937222,23.899099357662713,44.97633852899312,2910095.7081745327,-303552.0
Entrada estrangeira zero; fecundidade Census,2048,326446503.4750392,46620811.77958728,201223137.3157248,78602554.3797271,39.06238389296031,62.231097193776165,24.078234425242425,45.190837897864526,2878679.4371539527,-297524.0
Entrada estrangeira zero; fecundidade Census,2049,325089745.57333344,46075577.83383034,200199587.95448983,78814579.78501315,39.36800299655442,62.382824507727776,24.24394520535076,45.410586897020956,2848197.0575787276,-291634.0
Entrada estrangeira zero; fecundidade Census,2050,323709834.0356899,45538190.10099157,199042108.95811602,79129534.97658241,39.75517310924065,62.633844531765654,24.444587916923822,45.63146048645323,2818499.8742727917,-285868.0
Entrada estrangeira zero; fecundidade Census,2051,322311033.8057458,45009804.11004474,197845395.40700927,79455834.28869179,40.16056786423285,62.9105560645901,24.651912579753372,45.852626084170794,2789545.3657926517,-280184.0
Entrada estrangeira zero; fecundidade Census,2052,320897213.54058033,44491901.957733825,196644541.9161968,79760769.66664973,40.56088660759323,63.18643294830721,24.855550718754767,46.077337382523254,2761408.474403525,-274629.0
Entrada estrangeira zero; fecundidade Census,2053,319471514.86904573,43985734.01646368,195368420.19731155,80117360.65527052,41.00834749769503,63.52259722753389,25.078092075943406,46.312066580943124,2734198.3185825427,-269193.0
Entrada estrangeira zero; fecundidade Census,2054,318036777.8605506,43492228.131689265,193997211.80607194,80547337.92278941,41.51984308068718,63.93883958418641,25.326422454860538,46.55003789286201,2707867.2246518936,-263867.0
Entrada estrangeira zero; fecundidade Census,2055,316595177.01453,43012336.89578992,192476310.97257605,81106529.14616406,42.138447446512046,64.48526855839334,25.61837167293351,46.78426175511077,2682212.646854885,-258573.0
Entrada estrangeira zero; fecundidade Census,2056,315148591.41532415,42546522.824728884,190957770.81384113,81644297.77675416,42.75515860328443,65.03575113607336,25.906604059403133,47.00476742634434,2657093.985125525,-253285.0
Entrada estrangeira zero; fecundidade Census,2057,313698156.1856046,42094916.89653966,189485680.90826187,82117558.38080306,43.337078552420905,65.55243366250946,26.1772524835042,47.216208146896214,2632638.8551266934,-247998.0
Entrada estrangeira zero; fecundidade Census,2058,312244701.8063847,41657247.31093433,188048314.08579558,82539140.40965472,43.89251815998567,66.044935486061,26.434120397288673,47.41992992941437,2608705.2145798923,-242727.0
Entrada estrangeira zero; fecundidade Census,2059,310788002.43165493,41232668.626229145,186620404.36147842,82934929.44394745,44.44044033004282,66.53484569118578,26.685370347327222,47.61879669707924,2584896.766999776,-237523.0
Entrada estrangeira zero; fecundidade Census,2060,309326961.075558,40819637.479096904,185188736.19000277,83318587.40645838,44.991174474550064,67.03335604504048,26.93544303954368,47.816726256879704,2560961.338065032,-232376.0
Entrada estrangeira zero; fecundidade Census,2061,307861011.3768365,40416501.27155981,183754342.46607637,83690167.63920026,45.5445931323504,67.53944818129776,27.184399630507134,48.01863630347947,2536924.4288743134,-226509.0
Entrada estrangeira zero; fecundidade Census,2062,306388259.4440089,40021696.309721425,182276192.50267506,84090370.63161245,46.13349087285678,68.09011381972576,27.44568959143802,48.2253634640235,2512685.1154713766,-220778.0
Entrada estrangeira zero; fecundidade Census,2063,304906109.6781118,39633741.88088548,180677193.40465468,84595174.3925717,46.821169179392584,68.75738654807814,27.744663589023684,48.43928675404127,2488032.324168509,-215160.0
Entrada estrangeira zero; fecundidade Census,2064,303411947.5627179,39251270.84984719,178931860.3790171,85228816.33385369,47.63199586329694,69.56843064171167,28.090131920805838,48.65679443159858,2462957.933543713,-209643.0
Entrada estrangeira zero; fecundidade Census,2065,301903183.90546185,38873105.458397366,177036601.83685613,85993476.61020833,48.573840504153814,70.53150635125358,28.48379255156726,48.87362244842265,2437489.6648322027,-204207.0
Entrada estrangeira zero; fecundidade Census,2066,300377350.9502018,38498134.53584478,175151907.67461497,86727308.73974204,49.51548052839825,71.49533507121255,28.872785669556084,49.081355825420566,2411685.007783129,-198821.0
Entrada estrangeira zero; fecundidade Census,2067,298831853.04928786,38125267.236340426,173497158.72349745,87209427.08944991,50.26562263675778,72.24019992485084,29.18344420099889,49.283650471612155,2385607.133079372,-193480.0
Entrada estrangeira zero; fecundidade Census,2068,297263778.2390128,37753358.74271101,171891815.10289913,87618604.3934026,50.97311023270755,72.93655201736192,29.475035576972825,49.47918337614361,2359317.8779335404,-188164.0
Entrada estrangeira zero; fecundidade Census,2069,295670148.3480083,37381389.336281605,170244487.75396082,88044271.25776589,51.716371213738455,73.673845331964,29.777869612368317,49.668294443092975,2332905.6592789264,-182861.0
Entrada estrangeira zero; fecundidade Census,2070,294048152.4032254,37008659.86241849,168603725.02113065,88435767.51967633,52.451846783689334,74.40193113549135,30.075267195831653,49.84886070056304,2306477.9392291126,-177594.0
Entrada estrangeira zero; fecundidade Census,2071,292395725.4312675,36634698.618289635,166942648.3827678,88818378.43021001,53.20292884450134,75.14741036146711,30.37608648320964,50.0103746721404,2280130.2613375545,-172354.0
Entrada estrangeira zero; fecundidade Census,2072,290712225.10924345,36259028.80163151,165226505.70254368,89226690.60506827,54.00264940886819,75.9476930611914,30.692445276953446,50.19250526527972,2253987.621054534,-167172.0
Entrada estrangeira zero; fecundidade Census,2073,288997499.75091577,35881432.83536013,163502661.60204208,89613405.31351349,54.808529986886924,76.75400321881136,31.00836698959349,50.36987967277989,2228140.5281076003,-162075.0
Entrada estrangeira zero; fecundidade Census,2074,287251799.2160767,35502176.07021286,161887017.0191452,89862606.12671863,55.50945825142434,77.4396764516981,31.283565976595373,50.53674398590227,2202679.089494008,-157054.0
Entrada estrangeira zero; fecundidade Census,2075,285474931.1047144,35121812.867193036,160319589.94971523,90033528.28780615,56.15878154132347,78.06615597897586,31.538155711046013,50.69494305883673,2177677.3273963537,-152094.0
Entrada estrangeira zero; fecundidade Census,2076,283667215.9749955,34740973.71247018,158811828.86216676,90114413.4003586,56.742884989108184,78.6184429758007,31.767651785429425,50.85303343125706,2153207.6026611375,-147178.0
Entrada estrangeira zero; fecundidade Census,2077,281828997.4435297,34360452.87267547,157330659.37210494,90137885.19874933,57.292002435178865,79.13164450482093,31.983183425548795,51.021288690473895,2129318.0850732205,-142332.0
Entrada estrangeira zero; fecundidade Census,2078,279960947.21792275,33981265.32318906,155830756.53338,90148925.36135359,57.85053436613656,79.65705451603395,32.20053591659743,51.18434007736003,2106033.6433475185,-137558.0
Entrada estrangeira zero; fecundidade Census,2079,278064125.58860177,33604448.65674635,154307642.50986797,90152034.42198746,58.423570573455066,80.2011365514962,32.42131081496221,51.34305310698058,2083372.7642849546,-132887.0
Entrada estrangeira zero; fecundidade Census,2080,276139602.42896926,33231013.95216243,152741406.21692464,90167182.25988217,59.03257308750056,80.78896172842185,32.65275297956426,51.49727710863796,2061336.1356844248,-128324.0
Entrada estrangeira zero; fecundidade Census,2081,274189545.1628299,32861908.49771139,151168940.45294496,90158696.21217354,59.64101881116091,81.3795508133353,32.881886929216066,51.647030277191476,2039902.5668646912,-123877.0
Entrada estrangeira zero; fecundidade Census,2082,272216484.13148516,32497969.073514648,149644988.56084943,90073526.497121,60.19147541348826,81.90818600035843,33.08893169511879,51.792371623912665,2019044.1734006952,-119586.0
Entrada estrangeira zero; fecundidade Census,2083,270222676.57138914,32139935.57337152,148143365.4366579,89939375.56135973,60.711038456740994,82.40619536008116,33.28343005943063,51.933317297647825,1998720.2301002017,-115443.0
Entrada estrangeira zero; fecundidade Census,2084,268210773.90090135,31788425.386322983,146679190.41876185,89743158.09581655,61.183292489960074,82.85536832809947,33.459937790931136,52.0692309680816,1978886.5414052957,-111465.0
Entrada estrangeira zero; fecundidade Census,2085,266182742.86923048,31443883.573523235,145237997.1800033,89500862.11570401,61.623586012949175,83.27348768059107,33.62384095638903,52.19992738625962,1959486.2477569298,-107657.0
Entrada estrangeira zero; fecundidade Census,2086,264140644.8905377,31106602.3083006,143882216.37930107,89151826.20293602,61.9616714604359,83.58116210429536,33.751650087733125,52.32586513302068,1940461.493619855,-103999.0
Entrada estrangeira zero; fecundidade Census,2087,262086426.84517655,30776688.311378554,142425969.83797055,88883768.6958274,62.40699557597895,84.01589762269931,33.913915255265806,52.44702332618235,1921750.4199750181,-100514.0
Entrada estrangeira zero; fecundidade Census,2088,260021513.25728247,30454114.070472308,140983174.29906783,88584224.88774228,62.83318937040559,84.43442953390904,34.06803682435737,52.563319104353084,1903294.1974644833,-97229.0
Entrada estrangeira zero; fecundidade Census,2089,257947252.14818218,30138675.97923508,139595300.6165136,88213275.5524335,63.19215271778153,84.78218894832051,34.19818386038006,52.67462758884961,1885036.529251483,-94150.0
Entrada estrangeira zero; fecundidade Census,2090,255864669.48610428,29830071.345995523,138208824.1716332,87825773.96847554,63.54570664707341,85.12904007370858,34.32508839335681,52.7807787638619,1866920.1751455474,-91276.0
Entrada estrangeira zero; fecundidade Census,2091,253775341.37937617,29527860.727809303,136759518.2018344,87487962.44973242,63.97211952780842,85.56320226636493,34.474571869039124,52.88178124925577,1848893.5574991761,-88602.0
Entrada estrangeira zero; fecundidade Census,2092,251681098.26596552,29231504.626838256,135318664.08004358,87130929.5590837,64.38943966188145,85.99141513626779,34.61957618565681,52.97770839921848,1830912.4426411928,-86134.0
Entrada estrangeira zero; fecundidade Census,2093,249583730.9016443,28940430.15041703,133887093.33554095,86756207.4156863,64.79803635609771,86.41358527080004,34.76036162384122,53.06786906625662,1812939.4485668864,-83861.0
Entrada estrangeira zero; fecundidade Census,2094,247485101.07051006,28653967.06481148,132465641.0730264,86365492.93267219,65.19841087324686,86.82965564940353,34.897249393637686,53.1529455292025,1794947.1701093127,-81770.0
Entrada estrangeira zero; fecundidade Census,2095,245386667.82296544,28371461.725488357,131054829.50363937,85960376.59383775,65.59115518245792,87.23969864548266,35.03058147228031,53.233394466345125,1776911.9339423904,-79845.0
Entrada estrangeira zero; fecundidade Census,2096,243289850.2190582,28092259.38526051,129655673.73951432,85541917.09428336,65.97622350576187,87.6430419141097,35.16049560524675,53.30948979035177,1758828.955933426,-78075.0
Entrada estrangeira zero; fecundidade Census,2097,241195860.54553592,27815756.45585338,128269578.1722347,85110525.91744785,66.35285398940442,88.0382425688411,35.28689328454691,53.38154103794006,1740698.29118104,-76444.0
Entrada estrangeira zero; fecundidade Census,2098,239105234.5461942,27541370.012415826,126898051.9658644,84665812.56791398,66.71955263008222,88.42309305939034,35.409434983137885,53.44986860427049,1722529.9240944528,-74937.0
Entrada estrangeira zero; fecundidade Census,2099,237018552.82003707,27268613.44711432,125542530.2210083,84207409.1519144,67.0748064450139,88.79542446912887,35.52777120188192,53.51488862117488,1704344.6793005804,-73541.0
Entrada estrangeira zero; fecundidade Census,2100,234936516.02344322,26997043.92316821,124203713.11200514,83735758.98826985,67.4180802571966,89.15418077040965,35.64186632439644,53.57705613706126,1686167.6089623617,-72242.0
Entrada estrangeira zero; fecundidade CBO,2025,341784857.0,58899693.0,218268076.0,64617088.0,29.60446125891539,56.58948539959641,18.905778496792795,39.384881493556044,,
Entrada estrangeira zero; fecundidade CBO,2026,341748307.5803307,58241731.57803068,217199850.94329998,66306725.059,30.527979080570073,57.34279102684287,19.402210219699203,39.67413538995978,3569519.15183716,-563091.0
Entrada estrangeira zero; fecundidade CBO,2027,341649998.92874295,57604542.49729053,216183813.32612562,67861643.10532682,31.39071425433395,58.03680843271298,19.862913308388606,39.957665234936464,3523305.2768598218,-531397.0
Entrada estrangeira zero; fecundidade CBO,2028,341479699.2674469,56932269.31981971,215208814.74497613,69338615.202651,32.21922637547059,58.673658266322654,20.30534036178385,40.24621483273832,3472313.147025492,-503697.0
Entrada estrangeira zero; fecundidade CBO,2029,341240203.84255576,56224705.61926874,214294394.89277893,70721103.33050817,33.0018446660227,59.2389777685476,20.724727782409268,40.538789344519984,3427315.0650198483,-477741.0
Entrada estrangeira zero; fecundidade CBO,2030,340934133.3538876,55467143.80533293,213547528.08401728,71919461.46453747,33.67843313842611,59.65257777170426,21.094825782634526,40.83585310788769,3389733.3724247445,-455214.0
Entrada estrangeira zero; fecundidade CBO,2031,340554700.31181186,54697469.70257842,212988693.28864396,72868537.32058953,34.21239700355244,59.893323468720226,21.397014122509862,41.14452668244144,3350303.7852614685,-436885.0
Entrada estrangeira zero; fecundidade CBO,2032,340103884.11199045,53980935.14530437,212469948.54401213,73653000.42267397,34.66513778884693,60.07152373435041,21.656030367010242,41.444472916323996,3318241.248160315,-423481.0
Entrada estrangeira zero; fecundidade CBO,2033,339573172.39591163,53284705.96650876,211939077.67615485,74349388.75324813,35.0805474707476,60.22206764284552,21.89495366452667,41.7342231491916,3280927.9648997122,-413368.0
